Tran_Id	Cust_Id	Acct_Nbr	Channel_Nbr	Merchant_SIC	Session_Id	Tran_Duration	Tran_Date	Tran_Time	Tran_Amt	Principal_Amt	Interest_Amt	New_Balance	Merchant_Name	Merchant_City	Merchant_State	Merchant_Postal_Code	Tran_Code	Channel
31	1363370	4561143213633704	0	200	195102	17	10/23/1995	164821	136.87	136.87	0.00	356.64	Jerry's Jewelry     	New York City       	NY	10064	CG	E
56	1362849	4561143213628494	0	1000	81657	22	10/22/1995	003552	234.27	234.27	0.00	588.76	Lala Land           	Nashville           	TN	37216	CG	E
31	1363377	4561143213633774	0	700	196077	15	6/2/1995	022245	158.09	158.09	0.00	354.28	Gary's Grocery      	San Diego           	CA	92110	CG	E
56	1362857	4561143213628574	0	200	83236	17	12/17/1995	221934	11.23	11.23	0.00	357.00	Tollie's Toys       	Milwaukee           	WI	53230	CG	E
31	1363382	4561143213633824	0	?	196658	0	11/1/1995	?	101.28	88.44	12.84	911.56	?	?	?	?	PM	M
56	1362859	4561143213628584	0	100	83609	35	8/8/1995	101256	224.37	224.37	0.00	540.40	Lisa's Pasta Bar    	Los Angeles         	CA	90162	CG	E
31	1363383	4561143213633834	0	?	197128	0	6/4/1995	?	20.55	20.14	0.41	8.71	?	?	?	?	PM	M
56	1362872	4561143213628724	0	1300	85037	32	10/21/1995	095224	81.11	81.11	0.00	927.09	Carl's Car Showroom 	Los Angeles         	CA	90194	CG	E
31	1363386	4561143213633854	0	1000	197678	25	10/8/1995	131845	157.39	157.39	0.00	368.79	Casino Royale       	Tulsa               	OK	74152	CG	E
56	1362881	4561143213628814	0	400	86233	42	10/17/1995	133116	94.28	94.28	0.00	303.71	Filbert's Filling St	Phoenix             	AZ	85012	CG	E
31	1363387	4561143213633874	0	?	197820	0	12/2/1995	?	101.28	88.44	12.84	911.56	?	?	?	?	PM	M
56	1362883	4561143213628834	26	?	86651	124	12/16/1995	154127	0.00	0.00	0.00	983.06	?	?	?	?	IQ	B
31	1363391	4561143213633904	0	400	198803	40	9/29/1995	023541	56.54	56.54	0.00	1083.50	Filbert's Filling St	New York City       	NY	10016	CG	E
56	1362888	4561143213628884	0	200	87386	31	7/3/1995	232529	157.94	157.94	0.00	4732.15	Carrie's Cards      	Portland            	OR	97284	CG	E
31	1363392	4561143213633924	0	400	199567	40	12/6/1995	191218	56.51	56.51	0.00	968.07	Gus' Gas Station    	New York City       	NY	10049	CG	E
56	1362902	4561143213629024	0	800	89855	32	10/16/1995	193353	178.88	178.88	0.00	514.20	Landfill Lodge      	New York City       	NY	10278	CG	E
31	1363393	4561143213633934	0	1300	199875	35	8/15/1995	232145	86.27	86.27	0.00	706.40	Reliable Used Cars  	New York City       	NY	10208	CG	E
56	1362928	4561143213629284	0	?	93776	0	9/7/1995	?	515.02	515.02	0.00	49.73	?	?	?	?	PM	M
31	1363402	4561143213634024	0	1100	202986	15	10/14/1995	005130	101.31	101.31	0.00	1200.00	Harry's Hardware    	New York City       	NY	10095	CG	E
56	1362938	4561143213629384	0	200	96454	19	11/14/1995	102212	371.75	371.75	0.00	933.17	Dog World           	Houston             	TX	77045	CG	E
31	1363408	4561143213634084	0	200	204340	19	12/9/1995	004717	45.09	45.09	0.00	1800.00	Carrie's Cards      	New York City       	NY	10153	CG	E
56	1362939	4561143213629394	0	1200	96709	31	10/17/1995	125658	505.80	505.80	0.00	3600.34	April-May Dept Store	New York City       	NY	10022	CG	E
31	1363409	4561143213634094	0	900	205008	24	9/12/1995	030229	88.66	88.66	0.00	216.01	Surplus Servers     	New York City       	NY	10168	CG	E
56	1362962	4561143213629624	0	700	100835	39	10/22/1995	030800	43.01	43.01	0.00	837.54	Ferd's Food Store   	Riverside           	CA	92518	CG	E
31	1363414	4561143213634144	0	800	205466	31	10/16/1995	034913	308.26	308.26	0.00	588.47	Flea Trap Motel     	Cincinnati          	OH	45253	CG	E
56	1362966	4561143213629664	0	200	101988	40	9/24/1995	161450	206.84	206.84	0.00	1621.83	Jerry's Jewelry     	Dallas              	TX	75355	CG	E
31	1363420	4561143213634204	0	1000	206058	44	11/4/1995	003739	28.08	28.08	0.00	226.39	Casino Royale       	Detroit             	MI	48213	CG	E
56	1362978	4561143213629784	0	?	104527	0	8/1/1995	?	1016.26	1016.26	0.00	0.00	?	?	?	?	PM	M
31	1363421	4561143213634214	0	?	206276	0	7/5/1995	?	695.23	689.04	6.19	412.96	?	?	?	?	PM	M
56	1362985	4561143213629854	0	700	108301	33	12/14/1995	080019	206.32	206.32	0.00	489.02	Soupy's Supermarket 	Indianapolis        	IN	46239	CG	E
31	1363426	4561143213634264	0	200	206813	43	11/23/1995	083021	155.96	155.96	0.00	929.45	Larry's Luggage     	Albuquerque         	NM	87184	CG	E
56	1362990	4561143213629904	0	100	109190	18	10/8/1995	135818	238.48	238.48	0.00	411.58	Tofu Palace Res.    	Houston             	TX	77247	CG	E
31	1363435	4561143213634354	0	800	208177	33	8/18/1995	182609	246.03	246.03	0.00	366.25	Bed Bug Inn         	Memphis             	TN	38136	CG	E
56	1362991	4561143213629914	0	100	109523	25	12/2/1995	043727	343.71	343.71	0.00	1172.20	Olive Oil Restaurant	Dallas              	TX	75334	CG	E
31	1363438	4561143213634384	0	?	209077	0	10/2/1995	?	78.10	74.12	3.98	299.07	?	?	?	?	PM	M
56	1362999	4561143213629994	0	1300	112212	27	9/5/1995	182637	137.71	137.71	0.00	1444.37	Reliable Used Cars  	Los Angeles         	CA	90103	CG	E
31	1363441	4561143213634414	0	1300	209581	39	8/31/1995	195233	161.67	161.67	0.00	658.22	Reliable Used Cars  	Tucson              	AZ	85731	CG	E
56	1363002	4561143213630024	0	400	112720	30	5/6/1995	100537	296.80	296.80	0.00	3236.60	Serbio's Service St 	New York City       	NY	10154	CG	E
31	1363445	4561143213634444	0	100	210241	37	8/22/1995	103958	161.76	161.76	0.00	1000.00	Haveacow Steakhouse 	Sacramento          	CA	94298	CG	E
56	1363011	4561143213630114	5	?	114780	318	12/16/1995	203556	1051.14	1036.54	14.60	20.00	?	?	?	?	PM	B
31	1363448	4561143213634484	0	?	211518	0	10/4/1995	?	141.80	123.83	17.97	1276.17	?	?	?	?	PM	M
56	1363013	4561143213630134	0	1100	115286	34	7/6/1995	125503	20.29	20.29	0.00	525.37	Paul's Plumbing     	New York City       	NY	10285	CG	E
31	1363449	4561143213634494	0	1000	212008	26	8/31/1995	095715	102.43	102.43	0.00	1041.48	Wally World         	Oakland             	CA	94661	CG	E
56	1363016	4561143213630164	0	100	116189	19	10/5/1995	145909	256.93	256.93	0.00	1481.79	Haveacow Steakhouse 	Los Angeles         	CA	90097	CG	E
31	1363454	4561143213634544	0	400	213044	26	6/6/1995	124429	46.12	46.12	0.00	1699.35	Gus' Gas Station    	Sacramento          	CA	94286	CG	E
56	1363017	4561143213630174	0	200	116277	24	11/27/1995	141306	67.16	67.16	0.00	710.64	Carrie's Cards      	Los Angeles         	CA	90043	CG	E
31	1363457	4561143213634574	0	1300	213508	44	8/4/1995	121500	1064.70	1064.70	0.00	4222.12	Reliable Used Cars  	Virginia Beach      	VA	23459	CG	E
56	1363026	4561143213630264	0	800	118427	25	11/17/1995	125628	58.68	58.68	0.00	2470.51	Landfill Lodge      	Los Angeles         	CA	90173	CG	E
31	1363458	4561143213634584	0	1100	213699	20	9/3/1995	112518	136.10	136.10	0.00	279.88	Brad's Bricks       	Portland            	OR	97283	CG	E
56	1363043	4561143213630434	0	?	121723	0	10/5/1995	?	483.34	477.78	5.56	491.54	?	?	?	?	PM	M
31	1363461	4561143213634614	0	1300	214221	16	6/5/1995	231037	171.14	171.14	0.00	743.65	Carl's Car Showroom 	St Paul             	MN	55129	CG	E
56	1363054	4561143213630544	0	1000	123019	37	12/15/1995	010511	87.79	87.79	0.00	690.80	Wally World         	Milwaukee           	WI	53210	CG	E
31	1363467	4561143213634674	0	700	215297	41	6/16/1995	133019	170.14	170.14	0.00	709.95	Soupy's Supermarket 	New York City       	NY	10030	CG	E
56	1363130	4561143213631304	317	?	134195	148	9/14/1995	121024	0.00	0.00	0.00	336.34	?	?	?	?	IQ	B
31	1363468	4561143213634684	0	900	216150	16	12/2/1995	030821	87.30	87.30	0.00	5248.87	Surplus Servers     	Lexington           	KY	40572	CG	E
56	1363160	4561143213631604	0	400	138391	44	10/10/1995	153702	188.65	188.65	0.00	572.84	Ollie's Oil Co.     	Los Angeles         	CA	90141	CG	E
31	1363470	4561143213634704	0	1100	216478	38	10/30/1995	163545	92.46	92.46	0.00	3219.37	Brad's Bricks       	Miami               	FL	33240	CG	E
56	1363164	4561143213631644	0	?	139306	0	9/5/1995	?	842.69	838.81	3.88	361.19	?	?	?	?	PM	M
31	1363471	4561143213634714	0	1200	216833	27	10/30/1995	134032	53.08	53.08	0.00	1425.26	Limitless Clothing  	Miami               	FL	33163	CG	E
56	1363165	4561143213631654	1	?	140195	16	10/22/1995	192937	0.00	0.00	0.00	145.40	?	?	?	?	IQ	C
31	1363474	4561143213634744	0	500	217188	37	11/13/1995	121205	36.89	36.89	0.00	762.72	Icarus Airlines     	Sacramento          	CA	94297	CG	E
56	1363196	4561143213631964	17	?	146897	84	6/19/1995	130441	0.00	0.00	0.00	1800.00	?	?	?	?	IQ	B
31	1363482	4561143213634824	0	1000	219165	24	4/30/1995	121347	228.17	228.17	0.00	1584.28	Lala Land           	Denver              	CO	80285	CG	E
56	1363208	4561143213632074	0	300	149415	17	10/5/1995	133356	82.47	82.47	0.00	290.65	Acme Car Rental     	Chicago             	IL	60652	CG	E
31	1363483	4561143213634834	0	800	219371	30	5/11/1995	121415	26.49	26.49	0.00	511.10	Bed Bug Inn         	Washington          	DC	20026	CG	E
56	1363217	4561143213632174	0	800	154234	23	8/15/1995	113922	28.31	28.31	0.00	1396.09	Manic Motor Inn     	San Diego           	CA	92182	CG	E
31	1363484	4561143213634844	0	?	220292	0	11/2/1995	?	149.19	149.19	0.00	0.00	?	?	?	?	PM	M
56	1363218	4561143213632184	0	1200	154554	35	8/20/1995	125720	85.11	85.11	0.00	692.86	April-May Dept Store	San Diego           	CA	92110	CG	E
31	1363486	4561143213634864	1	?	220656	27	12/23/1995	141846	0.00	0.00	0.00	0.00	?	?	?	?	IQ	V
56	1363222	4561143213632224	0	200	156221	27	12/20/1995	091242	86.86	86.86	0.00	742.72	Jerry's Jewelry     	San Francisco       	CA	94143	CG	E
153	1363002	4561143213630024	0	500	112688	17	12/24/1995	100702	380.25	380.25	0.00	2547.78	Prop-Jet Airways    	New York City       	NY	10203	CG	E
56	1363236	4561143213632364	0	400	159308	38	7/3/1995	092650	104.46	104.46	0.00	528.99	Serbio's Service St 	Los Angeles         	CA	90070	CG	E
10	1362480	4561143213624804	0	?	48	0	4/7/1995	?	253.21	221.12	32.09	2278.88	?	?	?	?	PM	M
56	1363247	4561143213632474	0	500	162175	36	10/15/1995	094731	135.26	135.26	0.00	3000.00	Icarus Airlines     	Toledo              	OH	43636	CG	E
10	1362484	4561143213624844	0	1300	787	40	4/1/1995	143659	74.17	74.17	0.00	338.28	Carl's Car Showroom 	Denver              	CO	80224	CG	E
56	1363264	4561143213632644	0	100	167849	25	7/28/1995	103547	134.42	134.42	0.00	614.45	Sushi To Go         	Jersey City         	NJ	07307	CG	E
10	1362485	4561143213624854	0	700	1296	42	3/5/1995	155145	315.67	315.67	0.00	681.18	Soupy's Supermarket 	New York City       	NY	10014	CG	E
56	1363275	4561143213632754	0	800	172268	23	11/24/1995	102328	186.98	186.98	0.00	1000.00	Landfill Lodge      	Kansas City         	MO	64141	CG	E
10	1362488	4561143213624874	0	?	2008	0	10/6/1995	?	186.88	183.83	3.05	649.28	?	?	?	?	PM	M
56	1363280	4561143213632804	0	500	173456	42	11/20/1995	112711	42.03	42.03	0.00	224.38	Icarus Airlines     	Memphis             	TN	38127	CG	E
10	1362489	4561143213624894	0	100	2257	16	2/16/1995	143318	258.59	258.59	0.00	2119.22	Tofu Palace Res.    	Nashville           	TN	37214	CG	E
56	1363291	4561143213632914	0	700	175478	15	12/13/1995	235730	65.77	65.77	0.00	4652.99	Soupy's Supermarket 	Fort Worth          	TX	76132	CG	E
10	1362492	4561143213624924	0	500	2470	16	9/25/1995	102224	191.88	191.88	0.00	1227.80	Icarus Airlines     	Detroit             	MI	48207	CG	E
56	1363296	4561143213632964	0	100	176143	34	7/9/1995	180240	27.91	27.91	0.00	325.80	Carol's Café        	Wichita             	KS	67255	CG	E
10	1362501	4561143213625014	0	?	3089	0	10/3/1995	?	31.23	29.67	1.56	81.00	?	?	?	?	PM	M
56	1363303	4561143213633034	0	900	179632	32	12/12/1995	105557	175.59	175.59	0.00	409.47	Surplus Servers     	Los Angeles         	CA	90154	CG	E
10	1362506	4561143213625064	0	?	3577	0	9/6/1995	?	834.87	834.87	0.00	0.00	?	?	?	?	PM	M
56	1363307	4561143213633074	0	1200	181671	30	8/23/1995	132319	32.19	32.19	0.00	855.43	Limitless Clothing  	Chicago             	IL	60641	CG	E
10	1362510	4561143213625094	0	100	4640	15	1/17/1995	200335	46.24	46.24	0.00	1618.19	Haveacow Steakhouse 	Indianapolis        	IN	46261	CG	E
56	1363312	4561143213633124	0	100	182545	38	12/21/1995	181621	283.29	283.29	0.00	3046.23	The Big Squid       	Los Angeles         	CA	90061	CG	E
10	1362511	4561143213625114	0	?	5742	0	6/6/1995	?	636.79	636.79	0.00	0.00	?	?	?	?	PM	M
56	1363314	4561143213633144	0	?	182838	0	11/6/1995	?	497.61	497.61	0.00	110.26	?	?	?	?	PM	M
10	1362512	4561143213625124	1	?	6161	29	5/5/1995	134957	72.30	64.01	8.29	891.67	?	?	?	?	PM	C
56	1363342	4561143213633424	0	?	188211	0	9/5/1995	?	1460.15	1450.95	9.20	149.05	?	?	?	?	PM	M
10	1362516	4561143213625164	0	?	6442	0	4/4/1995	?	326.09	320.02	6.07	111.11	?	?	?	?	PM	M
56	1363344	4561143213633444	0	900	189077	22	12/17/1995	093320	42.58	42.58	0.00	406.97	Network Works       	Phoenix             	AZ	85042	CG	E
10	1362525	4561143213625254	0	?	7461	0	2/1/1995	?	313.53	311.68	1.85	523.96	?	?	?	?	PM	M
56	1363348	4561143213633484	0	200	190094	31	11/10/1995	142920	323.07	323.07	0.00	1592.26	Carrie's Cards      	Boston              	MA	02172	CG	E
10	1362526	4561143213625264	0	?	8346	0	10/7/1995	?	183.57	155.54	28.03	2264.09	?	?	?	?	PM	M
56	1363352	4561143213633524	0	1000	190877	39	12/15/1995	064108	30.43	30.43	0.00	381.00	Wally World         	Houston             	TX	77239	CG	E
10	1362528	4561143213625284	0	200	8547	43	4/14/1995	191507	403.83	403.83	0.00	403.83	Llama World         	Louisville          	KY	40289	CG	E
56	1363353	4561143213633534	0	1300	191288	40	10/7/1995	075227	292.79	292.79	0.00	2014.32	Arnie's Auto Parts  	Chicago             	IL	60628	CG	E
10	1362529	4561143213625294	0	500	8843	39	3/13/1995	114930	198.03	198.03	0.00	2200.00	Puddle Jump Airline 	New York City       	NY	10148	CG	E
56	1363364	4561143213633644	1	?	193332	20	6/11/1995	205838	0.00	0.00	0.00	201.12	?	?	?	?	IQ	V
10	1362530	4561143213625304	0	?	9342	0	3/5/1995	?	1476.86	1469.25	7.61	92.89	?	?	?	?	PM	M
56	1363378	4561143213633774	0	1000	196089	39	11/5/1995	182054	207.43	207.43	0.00	347.80	Lala Land           	San Diego           	CA	92104	CG	E
10	1362531	4561143213625314	0	?	9910	0	4/1/1995	?	222.82	194.58	28.24	2005.42	?	?	?	?	PM	M
56	1363383	4561143213633834	1	?	197101	29	9/13/1995	144031	0.00	0.00	0.00	0.00	?	?	?	?	IQ	C
10	1362535	4561143213625354	1	?	10431	19	3/1/1995	205001	0.00	0.00	0.00	0.00	?	?	?	?	IQ	C
56	1363393	4561143213633934	0	200	199849	25	10/10/1995	131058	33.94	33.94	0.00	171.01	Larry's Luggage     	New York City       	NY	10125	CG	E
10	1362541	4561143213625414	0	?	11743	0	8/2/1995	?	24.00	24.00	0.00	296.00	?	?	?	?	PM	M
56	1363421	4561143213634214	244	?	206245	36	11/30/1995	044950	0.00	0.00	0.00	1183.74	?	?	?	?	IQ	K
10	1362542	4561143213625424	0	?	11793	0	9/5/1995	?	66.56	63.98	2.58	139.38	?	?	?	?	PM	M
56	1363444	4561143213634444	0	?	210286	23	12/2/1995	163224	242.41	237.62	4.79	762.38	?	?	?	?	PM	E
10	1362546	4561143213625464	0	400	12123	24	2/3/1995	202336	183.84	183.84	0.00	1196.83	Serbio's Service St 	Baltimore           	MD	21264	CG	E
56	1363454	4561143213634544	0	1300	213035	36	9/21/1995	185723	30.93	30.93	0.00	590.91	Arnie's Auto Parts  	New York City       	NY	10252	CG	E
10	1362547	4561143213625474	0	1000	12679	34	5/30/1995	102803	20.39	20.39	0.00	1021.64	Casino Royale       	New York City       	NY	10264	CG	E
56	1363457	4561143213634574	0	?	213558	0	12/6/1995	?	2237.15	2207.63	29.52	2397.35	?	?	?	?	PM	M
10	1362548	4561143213625484	0	200	12790	42	5/4/1995	184932	507.56	507.56	0.00	1640.31	Tollie's Toys       	New York City       	NY	10265	CG	E
56	1363461	4561143213634614	0	200	214224	16	9/15/1995	140006	65.11	65.11	0.00	560.55	Tollie's Toys       	St Paul             	MN	55123	CG	E
10	1362549	4561143213625494	0	?	13016	0	3/6/1995	?	774.31	765.10	9.21	234.90	?	?	?	?	PM	M
56	1363483	4561143213634834	0	?	219381	0	10/4/1995	?	815.60	808.62	6.98	191.38	?	?	?	?	PM	M
10	1362552	4561143213625524	0	1100	13222	25	2/22/1995	124939	350.58	350.58	0.00	729.48	Paul's Plumbing     	New York City       	NY	10277	CG	E
96	1362591	4561143213625914	0	200	23413	34	11/27/1995	102132	171.39	171.39	0.00	1055.29	Llama World         	Cleveland           	OH	44154	CG	E
10	1362562	4561143213625624	0	1200	14817	15	11/14/1995	140309	1069.91	1069.91	0.00	3680.92	Limitless Clothing  	Los Angeles         	CA	90139	CG	E
96	1362777	4561143213627774	0	800	65176	18	10/7/1995	113835	113.58	113.58	0.00	443.12	Bed Bug Inn         	Los Angeles         	CA	90032	CG	E
10	1362563	4561143213625634	0	900	15348	42	9/20/1995	120736	60.14	60.14	0.00	782.87	Network Works       	Chicago             	IL	60658	CG	E
96	1362816	4561143213628164	0	?	73183	0	12/6/1995	?	1006.80	992.06	14.74	1634.63	?	?	?	?	PM	M
10	1362565	4561143213625654	0	?	15837	0	3/3/1995	?	277.00	275.43	1.57	40.97	?	?	?	?	PM	M
96	1362839	4561143213628394	0	100	79540	15	12/31/1995	141413	349.55	349.55	0.00	3783.62	Carol's Café        	Los Angeles         	CA	90005	CG	E
10	1362566	4561143213625664	0	100	16294	25	2/12/1995	165618	118.45	118.45	0.00	4094.29	Haveacow Steakhouse 	Philadelphia        	PA	19181	CG	E
96	1362888	4561143213628884	0	200	87419	17	11/24/1995	180603	379.20	379.20	0.00	2864.40	Randy's Records     	Portland            	OR	97261	CG	E
10	1362569	4561143213625694	0	400	17112	41	12/13/1995	202819	120.36	120.36	0.00	3792.34	Serbio's Service St 	Albuquerque         	NM	87179	CG	E
96	1362978	4561143213629784	0	100	104429	25	11/21/1995	223415	191.22	191.22	0.00	1132.84	Dale's Donuts       	Los Angeles         	CA	90035	CG	E
10	1362571	4561143213625714	0	?	17548	0	7/3/1995	?	65.47	57.17	8.30	589.22	?	?	?	?	PM	M
96	1363002	4561143213630024	0	100	112778	29	8/18/1995	131104	357.32	357.32	0.00	4600.42	Fifi's Cabaret      	New York City       	NY	10056	CG	E
10	1362572	4561143213625724	0	?	17735	0	5/5/1995	?	187.61	187.61	0.00	0.00	?	?	?	?	PM	M
96	1363236	4561143213632364	0	1200	159263	39	11/12/1995	170304	33.31	33.31	0.00	1663.41	Sherry's Shoes      	Los Angeles         	CA	90058	CG	E
10	1362574	4561143213625744	0	?	18649	0	7/5/1995	?	1300.00	1300.00	0.00	0.00	?	?	?	?	PM	M
96	1363250	4561143213632494	126	?	162894	22	9/12/1995	202000	0.00	0.00	0.00	3080.45	?	?	?	?	IQ	K
10	1362577	4561143213625774	0	400	18804	24	8/7/1995	064550	538.62	538.62	0.00	1732.47	Ollie's Oil Co.     	Portland            	OR	97201	CG	E
75	1362508	4561143213625084	0	?	3907	0	11/6/1995	?	1754.88	1745.18	9.70	286.77	?	?	?	?	PM	M
10	1362578	4561143213625784	0	?	18964	0	3/5/1995	?	183.06	182.73	0.33	604.80	?	?	?	?	PM	M
75	1362510	4561143213625094	0	300	4566	19	5/19/1995	210002	177.35	177.35	0.00	2040.91	Loan-a-Lemon        	Indianapolis        	IN	46226	CG	E
10	1362584	4561143213625844	0	1100	20221	36	10/11/1995	200125	33.70	33.70	0.00	583.49	Larry's Lumber      	Chicago             	IL	60663	CG	E
75	1362525	4561143213625254	1	?	7456	32	10/9/1995	164149	0.00	0.00	0.00	397.58	?	?	?	?	IQ	C
10	1362586	4561143213625864	0	100	21224	35	3/13/1995	154750	284.66	284.66	0.00	2172.48	Sushi To Go         	Norfolk             	VA	23552	CG	E
75	1362546	4561143213625464	0	800	12139	15	12/2/1995	053539	202.53	202.53	0.00	924.37	Manic Motor Inn     	New York City       	NY	10120	CG	E
10	1362587	4561143213625874	0	1000	21786	27	2/15/1995	054150	167.86	167.86	0.00	296.05	Casino Royale       	Oklahoma City       	OK	73115	CG	E
75	1362579	4561143213625794	48	?	19195	140	6/5/1995	102449	0.00	0.00	0.00	1755.89	?	?	?	?	IQ	B
10	1362589	4561143213625884	0	?	22713	0	3/6/1995	?	550.12	545.78	4.34	153.67	?	?	?	?	PM	M
75	1362587	4561143213625874	0	100	21804	23	12/20/1995	135540	51.96	51.96	0.00	564.31	Lisa's Pasta Bar    	Oklahoma City       	OK	73166	CG	E
10	1362591	4561143213625914	0	?	23443	0	2/7/1995	?	1324.43	1316.77	7.66	338.83	?	?	?	?	PM	M
75	1362591	4561143213625914	0	1300	23429	44	9/23/1995	134448	222.69	222.69	0.00	3529.02	Carl's Car Showroom 	Cleveland           	OH	44130	CG	E
10	1362593	4561143213625934	0	100	24518	16	7/4/1995	112702	130.11	130.11	0.00	214.01	Haveacow Steakhouse 	New York City       	NY	10186	CG	E
75	1362649	4561143213626494	0	200	36258	34	10/12/1995	072436	159.38	159.38	0.00	930.81	Llama World         	New York City       	NY	10179	CG	E
10	1362594	4561143213625944	0	1200	25084	33	1/19/1995	105447	290.25	290.25	0.00	11072.77	Limitless Clothing  	Houston             	TX	77030	CG	E
75	1362683	4561143213626834	0	1200	42267	37	7/29/1995	144748	49.20	49.20	0.00	4914.98	Cassandras Casuals  	Los Angeles         	CA	90031	CG	E
10	1362597	4561143213625974	0	500	25822	42	3/14/1995	123519	223.76	223.76	0.00	828.85	Icarus Airlines     	Houston             	TX	77141	CG	E
75	1362744	4561143213627444	0	800	56265	37	12/21/1995	180032	146.62	146.62	0.00	320.90	Flea Trap Motel     	Milwaukee           	WI	53258	CG	E
